Timestamp,Incident_Severity,Incident_Type,Region_Type,Traffic_Congestion,Weather_Condition,Drone_Availability,Ambulance_Availability,Battery_Life,Air_Traffic,Response_Time,Hospital_Capacity,Distance_to_Incident,Number_of_Injuries,Specialist_Availability,Road_Type,Emergency_Level,Drone_Speed,Ambulance_Speed,Payload_Weight,Fuel_Level,Weather_Impact,Dispatch_Coordinator,Label
2019-09-30 22:40:00,Low,Accident,Urban,Moderate,Clear,Unavailable,Available,78.63569333666399,Medium,14.58,57,2.8,2,Available,Local Road,Major,50.946654642648014,31.933422437737445,5.74,78.51554236201832,Moderate,Human,Drone Only
2024-04-06 16:20:00,Medium,Other,Urban,Low,Clear,Unavailable,Available,92.22343766430704,Low,14.42,78,22.3,2,Unavailable,Highway,Minor,64.6273445295193,39.32422566846294,7.73,71.88826620074553,,AI,Hybrid Dispatch
2020-01-05 08:50:00,Medium,Accident,Urban,Low,Rainy,Available,Available,97.39486043060212,Low,18.39,90,20.22,2,Unavailable,Local Road,Minor,55.6916393105958,36.61332354847044,4.61,79.84554606849679,Moderate,Human,Drone Only
2019-10-12 10:20:00,Medium,Accident,Urban,High,Clear,Unavailable,Unavailable,83.82836920564164,High,15.45,65,20.6,1,Available,Highway,Major,70.77217106773668,36.988229076422265,4.89,71.16225734045545,,AI,Ambulance Only
2021-12-31 10:10:00,Low,Fire,Suburban,Low,Clear,Available,Available,82.80115740718901,Low,10.94,93,7.02,1,Available,Local Road,Major,55.610404667103005,42.43939387838349,2.77,66.7216109377769,,Human,Ambulance Only
2021-07-27 12:20:00,High,Accident,Urban,Moderate,Clear,Unavailable,Available,78.54290358627614,High,23.98,19,32.03,3,Unavailable,Highway,Critical,63.608447967922025,42.76490088473817,9.88,68.07392687732194,,AI,Hybrid Dispatch
2021-08-31 03:20:00,Low,Accident,Urban,Low,Clear,Unavailable,Available,72.12714825970278,Medium,10.0,34,19.23,2,Available,Highway,Minor,86.92243785800221,35.84630566612228,3.83,60.78179815204089,,Human,Drone Only
2019-04-22 08:30:00,Medium,Accident,Suburban,Low,Clear,Available,Available,70.85021101436408,Low,18.09,43,47.0,2,Unavailable,Highway,Major,41.770058329820046,39.15913685076211,0.53,42.94159900419219,Severe,Human,Drone Only
2021-06-13 00:30:00,Medium,Accident,Urban,Low,Clear,Available,Available,79.16135745612522,Low,17.39,60,39.93,1,Available,Highway,Minor,53.85518189910409,54.855885382289664,1.86,65.73252569423094,,Human,Drone Only
2018-08-25 08:30:00,Low,Fire,Rural,Low,Clear,Available,Available,84.36914149227238,Low,12.72,86,6.23,1,Unavailable,Local Road,Minor,63.45657079436756,41.83145658963296,7.41,59.84889088947124,,Human,Ambulance Only
2018-04-06 18:00:00,Low,Accident,Urban,Low,Clear,Available,Available,61.99829407561154,Medium,10.0,25,10.32,1,Unavailable,Highway,Minor,54.37140814978251,49.78120667231559,1.4,88.07316330601685,,Human,Drone Only
2020-09-12 03:10:00,Low,Accident,Urban,Low,Rainy,Available,Available,75.1929559920195,Low,20.78,71,46.53,1,Unavailable,Unpaved Road,Minor,61.095762930157385,34.42389489165416,9.23,84.28611222476643,,Human,Ambulance Only
2022-07-11 17:50:00,Low,Accident,Suburban,High,Clear,Available,Available,67.8013553816203,High,10.0,44,1.91,3,Unavailable,Highway,Minor,48.93494006828696,28.2745536468167,1.09,62.50544175364792,,Human,Drone Only
2022-10-23 21:00:00,Medium,Accident,Rural,Moderate,Clear,Available,Available,72.00837361491685,Low,20.47,36,47.63,1,Available,Highway,Minor,55.77816094252636,44.46669379649087,2.39,100.0,,AI,Hybrid Dispatch
2024-10-28 16:10:00,Low,Other,Urban,Moderate,Clear,Available,Available,63.42885921850517,Medium,15.5,58,43.0,1,Unavailable,Highway,Minor,51.843749315259615,46.445386335882525,8.46,60.43443993908362,Moderate,AI,Drone Only
2024-05-16 23:30:00,Low,Accident,Suburban,Low,Clear,Available,Available,85.49270384077309,Low,13.86,77,25.35,3,Unavailable,Highway,Minor,44.24064683641241,50.55565978707642,3.26,76.29473364330448,,AI,Hybrid Dispatch
2020-06-24 15:10:00,High,Accident,Urban,Low,Stormy,Available,Available,86.51686053670524,Medium,26.96,86,26.81,1,Available,Highway,Critical,71.21189763189975,45.31671639542477,7.19,40.65771471021812,,Human,Drone Only
2021-10-11 08:50:00,Low,Other,Urban,Moderate,Clear,Unavailable,Available,78.32199263642474,Low,11.14,93,2.99,1,Unavailable,Local Road,Major,69.24425394514788,27.95740370370291,6.69,72.95500654194348,,AI,Hybrid Dispatch
2020-03-26 11:20:00,Medium,Accident,Urban,Low,Clear,Available,Available,83.03126083146137,Low,20.76,22,41.54,1,Unavailable,Local Road,Major,55.11570652651511,48.79440763113662,4.04,87.45776936213419,,Human,Ambulance Only
2023-06-01 08:00:00,High,Accident,Urban,Low,Rainy,Unavailable,Available,91.64634526069416,Low,24.19,61,33.25,4,Available,Unpaved Road,Major,60.481654821176384,39.587471248029225,9.99,96.6034628440523,,Human,Drone Only
2018-10-28 23:40:00,Low,Other,Suburban,Moderate,Clear,Available,Available,92.6764102616532,Medium,12.79,16,7.51,1,Unavailable,Local Road,Minor,66.78454202515256,39.99416214970966,5.72,54.74087451227834,,Human,Drone Only
2021-12-28 12:50:00,Low,Accident,Rural,Low,Clear,Available,Available,78.75661905647296,Low,11.9,35,15.95,1,Available,Highway,Minor,48.60566534361519,43.14110811752934,0.92,69.85816001160218,,Human,Drone Only
2019-06-01 15:00:00,Low,Other,Suburban,Moderate,Clear,Available,Available,75.00882674665061,Low,10.0,66,13.23,1,Unavailable,Highway,Minor,56.588785529406266,49.86407781623342,3.03,79.40643991456258,,Human,Hybrid Dispatch
2024-12-10 04:50:00,Low,Cardiac Arrest,Suburban,Low,Rainy,Unavailable,Available,77.6799290182413,Low,23.07,58,31.75,2,Unavailable,Local Road,Minor,64.45754471614882,33.71431089628345,3.55,74.83948277646792,,Human,Ambulance Only
2021-11-16 12:50:00,Low,Accident,Urban,Low,Clear,Available,Available,78.61434914629675,High,13.0,71,22.1,2,Unavailable,Local Road,Minor,60.916253888455856,50.349265892571175,6.76,74.71927897327143,Moderate,AI,Ambulance Only
2024-01-26 15:00:00,Medium,Accident,Rural,Moderate,Clear,Available,Available,68.29337554853693,Low,13.6,51,11.95,2,Unavailable,Highway,Minor,61.35569031349306,34.95526424172004,2.87,86.19088475119759,,Human,Drone Only
2018-02-16 15:40:00,Low,Fire,Urban,Moderate,Clear,Unavailable,Available,78.07324919635182,Low,17.13,72,1.64,1,Available,Local Road,Critical,47.37491770413478,36.19616028911312,1.43,70.48838969759119,,Human,Ambulance Only
2019-08-30 09:50:00,High,Accident,Suburban,Low,Clear,Available,Available,56.46907726649949,Low,14.52,52,13.49,1,Unavailable,Local Road,Minor,58.36622712235733,51.85537682725085,5.45,39.88936422196328,,Human,Ambulance Only
2020-09-26 19:50:00,Low,Accident,Urban,High,Clear,Available,Available,93.63118949407766,Low,15.41,88,14.39,1,Available,Local Road,Minor,75.61314329463677,37.716122743526746,2.66,71.81345951438598,,Human,Ambulance Only
2019-03-19 09:30:00,Low,Accident,Suburban,Low,Clear,Available,Available,94.7781398984946,Low,11.39,15,22.36,1,Unavailable,Highway,Minor,50.48038242775187,39.746909677161945,1.81,72.85180994987833,,Human,Drone Only
2022-06-07 04:40:00,Low,Cardiac Arrest,Urban,High,Clear,Available,Available,66.31744996860284,Low,24.78,68,45.17,3,Unavailable,Local Road,Minor,48.7533350855071,50.8204686298302,7.41,60.12767016941291,,Human,Ambulance Only
2019-07-10 16:30:00,Low,Fire,Urban,Moderate,Clear,Available,Available,88.62849461928052,Low,22.76,11,43.32,3,Available,Local Road,Minor,47.05635100420976,27.332812553951324,8.75,83.9108220287577,Moderate,Human,Drone Only
2020-09-15 10:50:00,Low,Fire,Suburban,Moderate,Clear,Unavailable,Available,70.29013207267592,Medium,12.08,82,11.49,2,Available,Highway,Minor,60.97627925635764,20.0,9.54,55.731037085251295,Moderate,AI,Ambulance Only
2018-06-23 07:10:00,Low,Accident,Suburban,Moderate,Clear,Available,Available,83.58409238341939,Low,14.13,83,37.07,2,Available,Highway,Minor,62.69847861118182,37.884939872238256,9.67,67.47584535176881,,Human,Ambulance Only
2024-07-25 17:40:00,Low,Accident,Urban,Low,Rainy,Unavailable,Available,64.92331828256195,Low,17.88,25,26.97,2,Unavailable,Highway,Critical,53.796202428403646,44.30275542730242,6.46,49.71422138583527,,Human,Ambulance Only
2022-12-13 06:00:00,High,Accident,Urban,High,Clear,Available,Available,72.73172888065959,Medium,15.21,15,12.69,1,Available,Highway,Minor,55.071590677607134,26.44038694068086,1.1,100.0,Moderate,AI,Drone Only
2018-10-24 06:20:00,Medium,Accident,Urban,Low,Rainy,Unavailable,Available,54.86096545756352,Low,16.67,94,15.53,1,Unavailable,Local Road,Minor,57.106524095096205,48.6459224932248,8.56,60.71113294484285,,Human,Drone Only
2024-10-20 17:10:00,Medium,Cardiac Arrest,Suburban,Low,Rainy,Unavailable,Available,65.56663971390067,High,16.02,58,22.84,2,Available,Highway,Minor,52.01057338955816,37.12277351480456,3.42,37.4566274490235,,Human,Hybrid Dispatch
2024-02-10 04:10:00,Low,Fire,Urban,Low,Clear,Available,Available,81.56997655494618,Medium,10.0,13,4.32,1,Unavailable,Highway,Minor,63.683840542494686,40.671840945666816,2.66,61.93967382224165,,Human,Ambulance Only
2024-06-05 14:30:00,Low,Accident,Urban,High,Rainy,Available,Available,86.0743474139557,High,11.74,31,7.16,1,Available,Highway,Minor,64.85851690398358,45.1940494441025,3.4,72.38238636889525,,Human,Hybrid Dispatch
2019-10-14 17:40:00,Low,Cardiac Arrest,Urban,Low,Clear,Available,Available,70.55495625556436,Medium,19.05,93,46.64,1,Available,Highway,Major,80.43887978617069,46.40714039163833,0.9,76.44516862064164,,Human,Hybrid Dispatch
2023-05-13 20:20:00,Low,Cardiac Arrest,Rural,Low,Clear,Available,Available,76.06102292132425,Medium,14.9,76,5.37,1,Available,Local Road,Minor,48.06974124971984,32.16523225156982,9.34,62.090066880076535,,Human,Ambulance Only
2024-04-16 14:10:00,Low,Cardiac Arrest,Urban,Low,Clear,Available,Available,70.95596140365184,High,17.66,89,24.77,2,Unavailable,Local Road,Major,38.65454908456015,29.97656938352145,1.06,59.95749024051769,Moderate,Human,Ambulance Only
2021-04-12 00:50:00,Medium,Accident,Urban,High,Clear,Available,Available,61.1308631370382,Low,20.84,46,25.78,1,Available,Local Road,Minor,68.93875475194056,40.09322001405304,9.47,100.0,,AI,Drone Only
2020-04-16 10:40:00,Low,Accident,Urban,Moderate,Clear,Available,Available,68.99599152346356,Low,17.72,87,42.36,2,Available,Highway,Minor,64.92119426839834,32.96172366634399,3.72,55.8294547015165,,Human,Drone Only
2020-04-18 08:10:00,Medium,Other,Suburban,Low,Clear,Available,Available,77.07957965623166,Low,13.6,66,6.1,2,Unavailable,Highway,Critical,61.99083638928627,35.403440490504344,4.55,46.23694546177957,Moderate,Human,Hybrid Dispatch
2023-02-04 01:20:00,Low,Other,Rural,High,Clear,Available,Available,70.64376444521832,Low,13.04,87,13.08,2,Unavailable,Unpaved Road,Minor,82.2519335082907,38.16862299435427,3.23,75.44172901577492,Moderate,Human,Ambulance Only
2022-08-14 17:50:00,Low,Fire,Urban,Moderate,Clear,Unavailable,Available,92.78454357447254,Low,19.43,60,38.27,4,Available,Local Road,Minor,67.95473985545215,34.702863735584614,2.93,59.8458592972826,,Human,Drone Only
2023-02-18 01:50:00,Low,Accident,Urban,Moderate,Clear,Unavailable,Available,78.71734231162063,High,15.25,44,7.34,1,Unavailable,Highway,Critical,65.16652682244633,48.79077345660304,2.48,91.30776474121863,,AI,Drone Only
2024-10-24 01:00:00,High,Accident,Suburban,Moderate,Clear,Unavailable,Available,85.63282903905106,High,20.41,48,38.78,1,Unavailable,Highway,Minor,75.81138624018051,28.967588844234346,7.86,56.32780237381766,,Human,Ambulance Only
2022-12-24 22:10:00,Low,Accident,Urban,Moderate,Clear,Available,Available,80.41790967602685,High,21.24,98,48.44,1,Unavailable,Local Road,Minor,52.93327526234687,31.323208309485537,6.57,65.83338235837533,Moderate,Human,Drone Only
2020-02-17 11:50:00,Low,Accident,Urban,Low,Clear,Available,Available,88.02873932356793,Low,11.44,31,15.32,3,Unavailable,Highway,Major,57.4201976843222,58.0182002098594,7.21,52.71907690125546,,Human,Ambulance Only
2024-11-04 09:20:00,Medium,Other,Urban,Low,Clear,Available,Available,92.79372948409184,Medium,10.0,47,16.36,3,Available,Highway,Minor,48.87565212874321,45.374813539656174,1.71,73.37595320304523,,Human,Drone Only
2018-05-18 19:00:00,Low,Accident,Urban,Low,Clear,Available,Available,90.30784876490836,Low,19.06,11,39.87,1,Available,Local Road,Major,71.75740418685015,46.48061965157739,5.49,71.8630216142656,Moderate,AI,Drone Only
2020-10-11 21:50:00,Low,Accident,Urban,Moderate,Clear,Available,Available,89.07018062805852,Medium,14.11,99,10.78,1,Unavailable,Unpaved Road,Major,62.48854140601895,33.779547998809,2.01,75.36177958481866,,Human,Ambulance Only
2019-03-19 08:10:00,Low,Accident,Urban,Moderate,Clear,Available,Available,74.29647408090857,Medium,10.0,54,11.43,1,Unavailable,Highway,Minor,47.19657185440322,30.54828502023184,8.56,85.10415847754838,,Human,Ambulance Only
2022-06-11 07:20:00,Low,Accident,Urban,Low,Clear,Available,Available,71.84763571311191,Low,17.1,62,17.52,2,Unavailable,Local Road,Major,71.71401799955719,41.61989991623074,6.84,90.439063026519,Moderate,Human,Ambulance Only
2018-03-02 19:10:00,Low,Cardiac Arrest,Urban,Low,Clear,Unavailable,Available,84.18735408758772,Low,14.66,86,32.52,1,Available,Local Road,Minor,71.3256308921325,50.6640984989634,1.4,50.90928628768255,Severe,Human,Drone Only
2020-12-01 18:20:00,Medium,Accident,Urban,Low,Clear,Unavailable,Available,74.27410188775703,Low,15.69,70,40.97,1,Available,Unpaved Road,Minor,59.81617245924587,38.85247666937189,8.27,72.17774147796429,,Human,Ambulance Only
2023-01-29 08:50:00,Low,Cardiac Arrest,Urban,Low,Clear,Available,Available,84.27921871596432,Low,16.15,28,47.96,1,Unavailable,Highway,Minor,80.03165152651522,32.424028928103006,5.64,35.778939029403375,,Human,Drone Only
2021-07-01 04:20:00,Low,Other,Suburban,Moderate,Clear,Available,Available,73.89937323137997,Low,13.05,12,7.47,1,Unavailable,Local Road,Minor,44.25213968382144,58.061518096993495,6.94,73.19609995031406,,Human,Drone Only
2021-02-20 17:10:00,High,Fire,Urban,Moderate,Clear,Available,Available,61.85435812168801,Low,11.78,97,13.19,1,Unavailable,Highway,Minor,55.89559923895416,26.03439865414073,3.3,71.291595719767,Severe,Human,Ambulance Only
2021-12-29 22:10:00,Medium,Accident,Suburban,Moderate,Rainy,Available,Available,85.23449689443612,Low,23.11,66,31.35,1,Available,Local Road,Minor,54.49847100551208,55.84819936755596,1.2,67.76923857776968,,Human,Drone Only
2020-09-17 12:30:00,High,Accident,Rural,Low,Stormy,Unavailable,Available,100.0,Low,26.82,63,21.56,3,Available,Local Road,Minor,53.95741335300962,50.09275903767601,2.28,38.03086399694721,,Human,Drone Only
2020-07-01 05:20:00,Low,Other,Urban,Low,Clear,Available,Available,79.36551410895545,Low,10.0,25,4.47,2,Unavailable,Highway,Minor,57.83075523222728,42.15560685444806,4.79,61.73862150528667,,Human,Ambulance Only
2023-09-10 20:50:00,Low,Accident,Suburban,High,Clear,Available,Available,77.98356354204854,High,25.47,42,37.96,1,Unavailable,Local Road,Major,60.41315370753321,37.4075875451932,3.88,68.27849905001301,,Human,Hybrid Dispatch
2020-11-10 13:40:00,Medium,Other,Urban,Moderate,Stormy,Available,Available,66.95097211278195,Low,11.98,38,4.37,1,Unavailable,Highway,Minor,52.132545740058326,30.45322937366228,7.83,66.75218781052168,Moderate,Human,Drone Only
2024-01-26 22:30:00,Medium,Accident,Urban,Low,Rainy,Available,Unavailable,88.59385672772773,Low,15.36,97,3.34,1,Unavailable,Highway,Minor,63.33122559469432,31.1788239174908,0.56,70.77911338298127,,AI,Drone Only
2021-10-10 20:10:00,Low,Accident,Urban,Low,Clear,Unavailable,Available,71.1351062720106,Low,11.61,49,30.58,1,Unavailable,Highway,Minor,73.52681251830919,41.81916339784721,5.49,69.51045396112107,,Human,Drone Only
2020-03-18 00:50:00,Low,Accident,Urban,Moderate,Clear,Unavailable,Available,82.63024927330162,Low,13.66,13,13.5,1,Available,Highway,Major,54.17392544188576,35.563198347024056,7.52,61.82916230567116,Moderate,Human,Drone Only
2021-03-23 18:00:00,Medium,Accident,Urban,Low,Clear,Available,Available,81.0901220799975,High,17.09,19,43.19,2,Unavailable,Highway,Minor,40.93316190875613,35.78588588938951,6.98,78.08509284868599,Moderate,AI,Ambulance Only
2023-12-28 07:10:00,High,Accident,Urban,Moderate,Clear,Unavailable,Available,97.175381636767,Low,13.02,21,10.61,4,Unavailable,Unpaved Road,Major,44.62006849154592,37.28470628623431,6.98,82.70129134559126,,Human,Ambulance Only
2022-12-16 23:40:00,Medium,Cardiac Arrest,Urban,Moderate,Rainy,Available,Available,94.7602288523475,Low,21.46,11,11.5,1,Unavailable,Local Road,Minor,52.44546310119064,37.14240983111427,7.98,56.900980155054285,,Human,Drone Only
2024-10-05 20:20:00,Low,Accident,Urban,Moderate,Clear,Available,Available,88.78101690136805,Low,10.0,14,1.87,1,Available,Highway,Minor,71.61145507740478,49.36299198334127,2.44,74.41190152237688,,Human,Drone Only
2020-08-06 20:50:00,Medium,Accident,Urban,Moderate,Clear,Available,Unavailable,76.9749943622222,Low,11.66,81,1.88,1,Unavailable,Unpaved Road,Minor,69.82166106316282,56.64854752664961,4.91,68.64464176676485,,Human,Ambulance Only
2022-04-01 02:10:00,Low,Other,Urban,Moderate,Clear,Available,Available,77.23206312402421,Medium,13.82,94,29.72,1,Available,Highway,Minor,49.29574629894862,28.88243622435552,8.25,38.23307228163984,,Human,Hybrid Dispatch
2021-07-09 05:40:00,Low,Fire,Urban,Moderate,Clear,Available,Available,70.17925312505942,Low,13.94,59,20.97,1,Unavailable,Highway,Minor,68.34185725554606,37.662665781770414,3.69,86.78199306668135,,Human,Drone Only
2021-02-21 02:00:00,Low,Accident,Urban,Low,Rainy,Available,Available,75.95393245994585,High,16.55,83,7.66,1,Unavailable,Local Road,Minor,60.41204566141536,38.149527369176845,8.11,60.56035642821509,Moderate,Human,Drone Only
2022-12-30 02:00:00,High,Other,Urban,High,Clear,Available,Available,88.4573934050518,Low,12.08,69,4.55,1,Unavailable,Highway,Minor,79.71867430805982,28.32994052281891,5.98,46.64900894885245,Severe,Human,Ambulance Only
2020-09-05 18:40:00,Low,Fire,Urban,Low,Clear,Available,Available,93.39103894038033,Medium,14.96,27,17.83,1,Unavailable,Highway,Major,49.19275662991621,30.663898027119853,6.68,78.08864551563185,Moderate,Human,Drone Only
2024-06-29 03:00:00,Low,Other,Suburban,High,Clear,Unavailable,Unavailable,93.76405599778256,Low,10.0,74,1.03,2,Available,Highway,Minor,63.28821161153303,49.12975788724407,5.34,59.24711810049879,,Human,Ambulance Only
2018-12-16 18:30:00,Low,Cardiac Arrest,Urban,Moderate,Clear,Available,Available,80.00513323276584,Low,11.59,11,15.74,1,Available,Highway,Major,72.98127965647446,41.89586482697689,5.59,78.08261337939052,,Human,Ambulance Only
2018-04-09 08:40:00,Low,Fire,Urban,Moderate,Rainy,Available,Available,82.10559618159509,Low,18.03,41,7.81,1,Unavailable,Highway,Critical,65.16591890361578,49.61805811751497,2.85,50.06807890047331,,Human,Ambulance Only
2022-10-15 04:40:00,High,Accident,Urban,Low,Clear,Available,Available,73.9843799904969,High,13.71,57,19.17,1,Unavailable,Highway,Minor,43.968396112125134,45.71332204169962,1.09,47.87993529240747,,Human,Drone Only
2019-01-07 13:20:00,Low,Accident,Urban,Low,Clear,Available,Available,74.59753636973112,Low,10.0,11,5.91,2,Unavailable,Local Road,Minor,54.7404803448126,50.99447528958431,7.12,95.11628110351724,,Human,Ambulance Only
2021-02-03 14:10:00,Low,Other,Rural,Low,Clear,Available,Available,74.26842896701613,Medium,24.01,88,40.23,1,Unavailable,Local Road,Minor,54.14089577522664,36.24049641977928,8.38,76.43551880258983,,Human,Drone Only
2019-07-07 20:00:00,Low,Other,Urban,Low,Clear,Available,Available,70.08077581995752,Low,16.49,42,39.49,1,Unavailable,Local Road,Minor,40.71891262504631,38.47412617776786,9.81,77.16803914153667,,AI,Drone Only
2018-01-02 18:40:00,Medium,Fire,Urban,Low,Stormy,Available,Available,80.11483507557892,Low,18.72,65,10.79,1,Available,Local Road,Minor,61.93668421839337,37.13325380164471,7.38,52.90914195329469,,AI,Ambulance Only
2023-05-25 05:10:00,Low,Cardiac Arrest,Urban,Moderate,Clear,Available,Unavailable,74.74391246258833,Low,20.2,18,49.4,1,Unavailable,Highway,Minor,45.17473417656736,45.60588893234193,2.37,82.13149240541476,Moderate,Human,Drone Only
2018-04-16 01:30:00,Low,Other,Urban,Moderate,Clear,Available,Available,79.1681830108607,Medium,17.79,33,40.46,1,Available,Local Road,Minor,54.58080039675461,44.744051640668005,3.11,65.762270481982,,Human,Ambulance Only
2020-12-29 21:00:00,Low,Accident,Urban,Low,Clear,Available,Available,94.5816183335994,Low,12.48,95,10.58,1,Unavailable,Local Road,Major,63.09058011646737,53.61592951791374,2.36,60.0699339238096,,Human,Hybrid Dispatch
2023-08-04 23:30:00,Low,Other,Urban,Low,Rainy,Unavailable,Available,95.75656700068087,Low,12.48,94,18.74,1,Unavailable,Highway,Minor,46.8163735357514,46.747970897517824,1.79,29.210181587880427,Moderate,Human,Ambulance Only
2018-08-24 06:20:00,Low,Fire,Urban,Low,Clear,Available,Available,87.5166329847582,Low,18.15,87,46.88,1,Unavailable,Local Road,Minor,43.84963114607898,30.494655064139167,5.19,49.34257331532433,Moderate,Human,Drone Only
2024-10-12 18:10:00,Medium,Fire,Urban,Moderate,Clear,Unavailable,Unavailable,72.50728330340363,Medium,16.72,50,11.16,2,Available,Highway,Major,57.44395751213511,39.73724220198907,5.44,83.8256540126005,,Human,Hybrid Dispatch
2021-08-14 03:50:00,Medium,Accident,Rural,Moderate,Clear,Available,Available,79.10423558978843,High,13.56,50,2.96,2,Unavailable,Highway,Minor,43.84578259872808,38.87067875015518,2.48,69.22894718736639,Moderate,Human,Drone Only
2020-12-06 04:00:00,Medium,Cardiac Arrest,Suburban,Low,Clear,Unavailable,Available,80.5874890575652,Low,13.49,25,31.11,1,Unavailable,Highway,Minor,49.13350994843415,42.93921079392214,6.63,78.6179730377041,Moderate,Human,Hybrid Dispatch
2022-10-13 09:40:00,Low,Accident,Urban,Low,Clear,Unavailable,Available,67.17712062637882,Low,14.43,63,13.45,1,Available,Local Road,Major,62.876625454998695,24.19046815356945,2.46,57.84307365382037,,Human,Drone Only
2021-08-07 13:20:00,Low,Cardiac Arrest,Urban,Moderate,Clear,Available,Unavailable,82.61730303792078,Low,13.32,48,16.12,1,Available,Highway,Minor,58.33897624160207,37.97539182885863,5.6,77.53704492788171,,Human,Drone Only
2018-03-24 13:10:00,Low,Fire,Rural,Moderate,Clear,Unavailable,Available,98.9087657508278,High,17.92,96,24.8,1,Unavailable,Local Road,Minor,56.88931148868456,34.212180084654406,2.04,89.84120021637645,,Human,Drone Only
2020-09-12 22:20:00,Medium,Cardiac Arrest,Suburban,Low,Stormy,Unavailable,Available,80.95866562661591,Low,31.12,37,16.58,1,Unavailable,Local Road,Critical,69.25283329576246,33.5924927555748,5.34,93.24121026465008,,Human,Hybrid Dispatch
2020-01-07 16:20:00,Low,Accident,Urban,Moderate,Clear,Available,Available,83.29148330867979,Low,15.79,19,26.94,1,Unavailable,Highway,Minor,64.1249930819832,34.62868227144952,5.7,91.425738874055,,Human,Drone Only
2023-05-15 05:20:00,Medium,Fire,Rural,Low,Clear,Available,Available,82.29038723243276,Medium,12.6,85,8.99,2,Available,Highway,Major,60.19616233499097,42.759014971898274,6.45,74.50067435645481,Moderate,Human,Ambulance Only
2019-06-29 10:00:00,Low,Accident,Urban,Moderate,Rainy,Unavailable,Available,89.20369575835613,Medium,15.63,46,20.34,1,Available,Highway,Minor,68.8186753801731,20.0,8.68,64.24738348779289,Moderate,AI,Drone Only
2019-08-06 10:30:00,High,Cardiac Arrest,Urban,Low,Clear,Unavailable,Available,63.53302358511534,Low,15.78,77,35.63,1,Unavailable,Highway,Minor,62.13643803514248,24.81879925793933,6.88,66.35844136668044,,Human,Drone Only
2018-07-31 16:30:00,Medium,Cardiac Arrest,Urban,Moderate,Clear,Unavailable,Available,62.72781545698329,Low,20.43,66,15.92,1,Available,Local Road,Major,61.933005473559504,28.468347796499856,4.84,65.3188976761747,Severe,Human,Hybrid Dispatch
2023-02-17 20:50:00,Low,Cardiac Arrest,Urban,Low,Clear,Available,Available,81.19986202830643,Medium,10.0,31,11.95,1,Unavailable,Highway,Minor,65.55286647596897,42.09158710259727,1.64,84.67586711460507,,Human,Drone Only
